Date,In1,In2,In3,In4,In5,In6,In7,In8,In9,In10,In11,Out
2023-11-05,2641.52,3037.16,65013.44,11786.18,2447.84,78.95,83.3,1990.73,27.73,89.27,4.2,87
2023-11-06,2640.64,3000.46,64693.97,11739.23,2403.33,80.82,83.16,1981.6,15,68,0,85
2023-11-07,2639.99,2964.37,64362.07,11688.95,2359.05,77.37,83.22,1966.8,26,60,3,80
2023-11-08,2639.58,2928.86,64017.74,11635.36,2315,75.33,83.23,1951.5,26,95,5,78
2023-11-09,2639.4,2893.96,63660.98,11578.45,2271.17,75.74,83.22,1964.2,24,87,2,77
2023-11-10,2639.45,2859.65,63291.8,11518.21,2227.58,77.17,83.32,1932.6,28,64,24,93
2023-11-11,2639.73,2825.94,62910.18,11454.66,2184.21,77.58,83.28,1916.69,19,28,3,93
2023-11-13,2640.99,2760.3,62109.65,11317.59,2098.16,78.26,83.3,1945.5,10,3,0,89
2023-11-14,2641.97,2728.37,61690.75,11244.08,2055.48,78.26,83.2,1961.8,24.06,83.62,4.31,89
2023-11-15,2643.18,2697.04,61259.41,11167.25,2013.03,76.66,82.98,1960.1,16,34,5,91
2023-11-16,2644.62,2666.31,60815.65,11087.1,1970.81,72.9,83.19,1983.9,17,50,0,87
2023-11-17,2646.3,2636.18,60359.45,11003.63,1928.82,75.89,83.12,1981.6,30,53,1,80
2023-11-18,2648.2,2606.63,59890.83,10916.83,1887.05,75.15,83.27,1970.92,15,10,0,77
2023-11-19,2650.34,2577.69,59409.78,10826.72,1845.52,75.96,83.26,1966.54,23.5,67.44,3.5,76
2023-11-20,2652.71,2549.34,58916.3,10733.29,1804.21,77.6,83.29,1977.7,23,50,4,76
2023-11-21,2655.32,2521.59,58410.38,10636.54,1763.13,77.77,83.32,1999.3,17,76,4,77
2023-11-22,2658.15,2494.43,57892.04,10536.47,1722.28,77.1,83.35,1991.4,21,61,1,74
2023-11-23,2661.22,2467.87,57361.27,10433.08,1681.67,77.51,83.55,1993.88,23,112,2,72
2023-11-24,2664.52,2441.91,56818.07,10326.37,1641.27,75.54,83.34,2002.2,33,54,3,69
2023-11-25,2668.05,2416.54,56262.44,10216.34,1601.11,77.09,83.25,2001.29,39,47,6,75
2023-11-26,2671.81,2391.77,55694.38,10102.99,1561.18,76.76,83.25,1999.75,22.47,56,3.71,79
2023-11-27,2675.81,2367.6,55113.9,9986.32,1521.48,74.86,83.31,2011.8,17,69,1,76
2023-11-28,2680.03,2344.02,54520.98,9866.33,1482,76.41,83.36,2039.7,18,123,6,82
2023-11-29,2684.49,2321.03,53915.63,9743.02,1442.75,77.86,83.42,2047.1,32,152,4,83
2023-11-30,2689.19,2298.65,53297.86,9616.39,1403.74,75.96,83.33,2038.1,118,151,11,89
2023-12-01,2694.11,2276.98,52676.31,9488.99,1365.47,74.07,83.35,2071,2,80,8,95
2023-12-02,2699.27,2256.53,52085.61,9371.06,1330.05,73.77,83.23,2074.1,3,24,1,72
2023-12-03,2704.65,2237.43,51534.41,9265.15,1298.01,73.18,83.23,2048.64,25.53,67.59,3.35,72
2023-12-04,2710.27,2219.67,51022.73,9171.25,1269.33,73.04,83.22,2024.1,2,55,4,76
2023-12-05,2716.13,2203.26,50550.55,9089.38,1244.03,72.32,83.42,2018.5,10,50,9,81
2023-12-06,2722.21,2188.19,50117.88,9019.52,1222.1,69.38,83.32,2030.5,28,59,3,79
2023-12-07,2728.53,2174.46,49724.71,8961.68,1203.54,69.34,83.29,2029.9,24,48,13,92
2023-12-08,2735.07,2162.08,49371.05,8915.86,1188.35,71.23,83.35,1998.3,23,41,4,95
2023-12-09,2741.85,2151.04,49056.89,8882.06,1176.53,70.12,83.21,1978.26,33,24,6,101
2023-12-10,2748.87,2141.34,48782.25,8860.28,1168.08,69.87,83.21,1974.85,25.89,70.89,5,102
2023-12-11,2756.11,2132.99,48547.11,8850.51,1163,71.32,83.43,1978,22,6,2,100
2023-12-12,2763.59,2125.99,48351.47,8852.77,1161.3,68.61,83.34,1977.8,24,84,8,104
2023-12-13,2771.3,2120.32,48195.34,8867.04,1162.96,69.47,83.4,1982.3,23,60,6,109
2023-12-14,2779.24,2116.01,48078.72,8893.33,1168,71.58,83.29,2030.2,24,74,11,118
2023-12-15,2787.41,2113.03,48001.61,8931.64,1176.41,71.43,83.3,2021.1,27,94,2,117
2023-12-16,2795.81,2111.4,47964,8981.97,1188.19,71.51,83.2,2011.01,7,48,3,114
2023-12-17,2804.45,2111.11,47965.9,9044.32,1203.34,72.18,83.19,2016.76,24.28,69,5.67,116
2023-12-18,2813.32,2112.17,48007.3,9118.68,1221.86,72.47,83.04,2026.3,13,78,4,119
2023-12-19,2822.42,2114.57,48088.21,9205.06,1243.75,73.44,83.11,2038.4,30,116,2,115
2023-12-20,2831.75,2118.32,48208.63,9303.47,1269.01,74.22,83.09,2034.5,34,82,3,114
2023-12-21,2841.32,2123.41,48368.55,9413.89,1297.65,73.89,83.27,2039.1,11,84,10,113
2023-12-22,2851.12,2129.84,48567.98,9536.33,1329.65,73.56,83.13,2057.1,23,98,6,111
2023-12-23,2861.15,2137.62,48806.92,9670.78,1365.03,74.56,83.18,2061.12,52,41,3,113
2023-12-24,2871.41,2146.74,49085.36,9817.26,1403.78,74.36,83.17,2054.72,22.78,63.44,5.5,115
2023-12-25,2881.9,2157.21,49403.31,9975.76,1445.9,74.02,83.17,2049.87,2,13,4,115
2023-12-26,2892.63,2169.02,49760.77,10146.27,1491.39,75.57,83.17,2058.2,12,107,2,108
2023-12-27,2903.58,2182.17,50157.73,10328.8,1540.25,74.11,83.18,2081.9,27,109,4,109
2023-12-28,2914.77,2196.67,50594.2,10523.35,1592.49,71.77,83.27,2073.9,33,163,7,103
2023-12-29,2926.2,2212.51,51070.18,10729.92,1648.09,71.65,82.3,2062.4,43,123,6,105
2023-12-30,2937.85,2229.7,51585.66,10948.51,1707.07,72.19,83.16,2062.37,97,42,12,111
2023-12-31,2949.74,2248.23,52140.65,11179.11,1769.41,72.08,83.16,2072.28,12,26,0,106
2024-01-01,2961.77,2267.79,52725.93,11418.09,1834.15,72.05,83.25,2077.47,2,47,2,106
2024-01-02,2973.65,2287.18,53304.64,11650.87,1897.34,70.38,83.2,2064.4,6,97,1,99
2024-01-03,2985.29,2306.08,53867.57,11873.81,1958.01,72.7,83.26,2034.2,9,74,3,96
2024-01-04,2996.68,2324.49,54414.72,12086.9,2016.15,72.19,83.32,2042.3,8,62,1,86
2024-01-05,3007.83,2342.41,54946.08,12290.14,2071.77,73.81,83.24,2042.4,19,77,7,91
2024-01-06,3018.74,2359.85,55461.67,12483.54,2124.87,72.08,83.14,2040.96,20,21,0,88
2024-01-07,3029.4,2376.8,55961.47,12667.09,2175.44,72.03,83.14,2034.21,23.84,76.84,4.05,87
2024-01-08,3039.83,2393.26,56445.48,12840.79,2223.48,70.77,83.19,2026.6,27,79,2,85
2024-01-09,3050.01,2409.23,56913.72,13004.65,2269,72.24,83.05,2026.4,24,69,5,88
2024-01-10,3059.96,2424.71,57366.17,13158.67,2312,71.37,83.13,2021.7,19,86,3,88
2024-01-11,3069.66,2439.71,57802.84,13302.84,2352.47,72.02,83.03,2014.3,22,93,2,80
2024-01-12,3079.11,2454.22,58223.73,13437.17,2390.42,72.68,83.08,2046.7,28,80,4,78
2024-01-13,3088.33,2468.24,58628.84,13561.65,2425.84,72.06,83.12,2069.27,21,30,4,79
2024-01-14,3097.31,2481.77,59018.16,13676.28,2458.73,72.22,83.12,2069.87,22.68,73.58,3.63,77
2024-01-15,3106.04,2494.82,59391.7,13781.07,2489.11,72.41,82.87,2053.65,23.83,76.94,3.61,76
2024-01-16,3114.53,2507.38,59749.46,13876.01,2516.95,72.4,82.86,2026,9,55,1,75
2024-01-17,3122.78,2519.45,60091.43,13961.11,2542.28,72.56,83.09,2002.6,34,60,0,71
2024-01-18,3130.79,2531.03,60417.63,14036.36,2565.08,74.08,83.18,2018.6,22,93,5,69
2024-01-19,3138.55,2542.13,60728.04,14101.77,2585.35,73.41,83.16,2026.5,32,82,10,73
2024-01-20,3146.08,2552.74,61022.67,14157.33,2603.1,74.04,83.11,2024.73,21,36,0,61
2024-01-21,3153.36,2562.86,61301.51,14203.04,2618.32,74.47,83.1,2020.51,19,67.12,2.94,64
2024-01-22,3160.4,2572.49,61564.58,14238.92,2631.02,75.19,83.12,2019.8,25,55,4,66
2024-01-23,3167.2,2581.63,61811.86,14264.94,2641.2,74.37,83.1,2023.7,18,82,4,69
2024-01-24,3173.75,2590.29,62043.36,14281.12,2648.85,75.09,83.22,2013.9,27,67,7,73
2024-01-25,3180.07,2598.46,62259.07,14287.45,2653.97,77.36,83.1,2016.9,27,59,5,77
2024-01-26,3186.14,2606.14,62459.01,14283.94,2656.58,78.01,83.15,2016.8,23.5,65.44,3.5,74
2024-01-27,3191.97,2613.33,62643.16,14270.59,2656.65,77.25,83.09,2019.8,32,18,1,75
2024-01-28,3197.56,2620.04,62811.53,14247.38,2654.2,77.38,83.09,2020.32,24.25,65.25,3.56,74
2024-01-29,3202.91,2626.26,62964.11,14214.34,2649.23,76.78,83.12,2025.2,21,87,3,75
2024-01-30,3208.02,2631.99,63100.92,14171.44,2641.73,77.82,83.15,2031.5,42,109,5,75
2024-01-31,3212.88,2637.23,63221.94,14118.71,2631.71,75.85,83.11,2048.4,167,159,0,72
2024-02-01,3217.5,2642.04,63327.77,14057.95,2619.62,73.82,83.05,2053,5,63,2,72
2024-02-02,3221.88,2646.61,63420.77,13996.46,2607.25,72.28,82.93,2036.1,5,65,1,69
2024-02-03,3226.02,2651,63501.53,13936.08,2595.06,73.18,83.07,2024.48,2,26,2,67
2024-02-04,3229.92,2655.2,63570.04,13876.8,2583.06,72.96,83.07,2022.94,30.56,69.75,3.12,67
2024-02-05,3233.57,2659.22,63626.32,13818.62,2571.23,72.78,83,2025.7,19,81,5,68
2024-02-06,3236.97,2663.63,63670.84,13761.94,2560.67,73.31,83.1,2034.5,22,0,4,71
2024-02-07,3240.19,2667.37,63702.53,13706.08,2549.07,73.86,83.07,2035.2,17,0,5,76
2024-02-08,3243.09,2670.19,63721.7,13650.68,2536.84,76.22,83.01,2032.2,21,82,2,73
2024-02-09,3245.78,2673.47,63729.01,13596.91,2525.73,76.84,82.99,2023.3,32,108,8,71
2024-02-10,3248.22,2676.58,63724.08,13544.23,2514.81,76.09,83.06,2024.54,24,31,0,71
2024-02-11,3250.43,2679.5,63706.91,13492.66,2504.07,76.83,83.06,2027.94,1,14,0,68
2024-02-12,3252.39,2682.24,63677.5,13442.18,2493.5,76.92,83.01,2018.2,22,96,3,67
2024-02-13,3254.11,2684.79,63635.84,13392.81,2483.12,77.87,82.99,1992.9,17,60,22,85
2024-02-14,3255.59,2687.16,63581.95,13344.54,2472.92,76.64,83.07,1990.3,18,59,1,79
2024-02-15,3256.83,2689.35,63515.81,13297.37,2462.89,78.03,83.04,2002.1,28,93,4,78
2024-02-16,3257.82,2691.35,63437.44,13251.3,2453.05,79.19,83.01,2011.5,38,79,1,76
2024-02-17,3258.58,2693.17,63346.82,13206.33,2443.39,78.43,83.04,2019.03,5,23,5,80
2024-02-18,3259.09,2694.81,63243.96,13162.46,2433.91,78.29,83.04,2024.77,26.63,65,3.84,80
2024-02-19,3259.36,2696.27,63128.87,13119.69,2424.61,78.11,83.02,2027.86,30,82,13,90
2024-02-20,3259.39,2697.54,63001.53,13078.02,2415.49,78.18,83.02,2027.5,40,118,5,90
2024-02-21,3259.17,2698.62,62861.94,13037.46,2406.55,77.91,82.83,2022.3,27,99,1,91
2024-02-22,3258.72,2699.53,62710.12,12997.99,2397.79,78.61,82.94,2019.7,17,156,2,91
2024-02-23,3258.02,2700.25,62546.06,12959.63,2389.21,76.49,82.87,2038.6,31,87,4,94
2024-02-24,3257.08,2700.79,62369.76,12922.36,2380.81,77.75,83.03,2042.55,42,21,1,93
2024-02-25,3255.9,2701.14,62181.21,12886.2,2372.59,77.88,83.03,2033.88,23.74,67.84,4.53,94
2024-02-26,3254.48,2701.31,61980.43,12851.14,2364.55,77.58,82.88,2028.5,24,65,13,102
2024-02-27,3252.81,2701.3,61767.4,12817.18,2356.7,78.87,82.85,2034,21,120,4,102
2024-02-28,3250.91,2701.1,61542.13,12784.32,2349.02,78.54,82.95,2033,67,92,7,104
2024-02-29,3248.76,2700.72,61304.62,12752.56,2341.52,78.26,82.91,2045.7,129,149,2,104
2024-03-01,3246.37,2700.14,61059.8,12721.72,2334.28,79.97,82.91,2086.9,2,104,9,105
2024-03-02,3243.74,2699.3,60827.39,12691.12,2327.6,78.96,83.02,2108.95,6,95,10,115
2024-03-03,3240.86,2698.18,60612.3,12660.57,2321.56,79.02,83.02,2113.27,31.33,88.78,5.94,121
2024-03-04,3237.75,2696.78,60414.56,12630.08,2316.16,78.74,82.85,2117.7,12,67,13,131
2024-03-05,3234.39,2695.1,60234.14,12599.64,2311.4,78.15,82.91,2133.5,22,78,3,112
2024-03-06,3230.79,2693.15,60071.06,12569.26,2307.28,79.13,82.88,2150.3,22,84,0,111
2024-03-07,3226.95,2690.91,59925.31,12538.94,2303.79,78.93,82.82,2158,24,59,1,108
2024-03-08,3222.87,2688.4,59796.9,12508.67,2300.94,78.01,82.75,2178.6,28,59,3,110
2024-03-09,3218.55,2685.61,59685.82,12478.45,2298.74,78.29,83.01,2194.84,38,68,6,111
2024-03-10,3213.98,2682.54,59592.08,12448.29,2297.17,78.28,83.01,2197.6,32.33,89.06,5.39,113
2024-03-11,3209.17,2679.19,59515.66,12418.19,2296.24,77.93,82.75,2182.5,19,92,4,104
2024-03-12,3204.12,2675.56,59456.59,12388.14,2295.95,77.56,82.78,2160.4,43,90,2,101
2024-03-13,3198.83,2671.66,59414.84,12358.14,2296.29,79.72,82.84,2175.4,19,62,2,102
2024-03-14,3193.3,2667.47,59390.43,12328.21,2297.28,81.26,82.83,2163,25,76,4,104
2024-03-15,3187.52,2663.01,59383.36,12298.32,2298.9,81.04,82.97,2157.3,35,101,4,104
2024-03-16,3181.51,2658.27,59393.61,12268.49,2301.16,81.65,83,2158,31,57,1,104
2024-03-17,3175.25,2653.25,59421.21,12238.72,2304.07,82.36,83,2159.78,31.5,84.33,4.89,104
2024-03-18,3168.75,2647.95,59466.13,12209.01,2307.61,82.72,82.89,2160.7,17,78,13,104
2024-03-19,3162.01,2642.38,59528.39,12179.34,2311.78,83.47,82.86,2156.3,27,80,2,102
2024-03-20,3155.02,2636.52,59607.98,12149.74,2316.6,81.68,83.04,2157.9,29,126,6,101
2024-03-21,3147.8,2630.39,59704.91,12120.19,2322.06,81.07,83.05,2182.4,33,114,2,101
2024-03-22,3140.33,2623.97,59819.17,12090.69,2328.15,80.63,83.23,2158.1,55,82,2,94
2024-03-23,3132.62,2617.28,59950.77,12061.25,2334.88,80.81,82.99,2150.32,37,58,8,92
2024-03-24,3124.67,2610.32,60099.69,12031.87,2342.26,80.74,82.99,2162.76,28.67,79.5,4.22,90
2024-03-25,3116.48,2603.07,60265.96,12002.54,2350.27,81.95,83.59,2174.8,44,28,2,80
2024-03-26,3108.04,2595.54,60449.55,11973.26,2358.92,81.62,83.42,2175.6,52,81,4,80
2024-03-27,3099.36,2587.74,60650.48,11944.05,2368.2,81.35,83.35,2190.6,65,83,1,82
2024-03-28,3090.45,2579.65,60868.74,11914.88,2378.13,83.17,83.36,2217.4,56,94,18,98
2024-03-29,3081.29,2571.29,61104.34,11885.77,2388.7,83.07,83.39,2230.17,61,107,5,100
2024-03-30,3071.88,2562.65,61357.27,11856.72,2399.9,83.76,82.99,2230.69,198,82,12,106
2024-03-31,3062.24,2553.73,61627.54,11827.72,2411.74,84.43,82.99,2229.3,88,52,0,101
2024-04-01,3052.41,2544.61,61910.42,11799.14,2424.09,83.71,83.36,2236.5,50.83,80.61,4.89,102
2024-04-02,3042.63,2535.56,62187.02,11772.4,2436.42,85.15,83.41,2261,51.29,80.06,5.06,105
2024-04-03,3032.95,2526.66,62452.62,11747.87,2448.59,85.43,83.35,2294.4,53.31,81.19,5.25,108
2024-04-04,3023.37,2517.91,62707.23,11725.54,2460.62,86.59,83.37,2288.8,55.2,81.53,5.33,110
2024-04-05,3013.89,2509.31,62950.84,11705.41,2472.48,86.91,83.48,2325.7,4,65,4,110
2024-04-06,3004.51,2500.86,63183.45,11687.49,2484.2,86.18,82.98,2340.15,4,60,3,112
2024-04-07,2995.24,2492.56,63405.07,11671.77,2495.76,86.1,82.98,2333.46,51.33,79.33,5.47,112
2024-04-08,2986.07,2484.41,63615.69,11658.25,2507.17,86.43,83.3,2331.7,3,77,7,106
2024-04-09,2977,2476.41,63815.31,11646.94,2518.43,85.23,83.27,2343.5,52.07,79.21,5.29,110
2024-04-10,2968.03,2468.55,64003.94,11637.83,2529.53,86.21,83.22,2329.6,1,64,10,114
2024-04-11,2959.16,2460.85,64181.56,11630.93,2540.48,85.02,83.41,2354.8,14,74,3,115
2024-04-12,2950.4,2453.3,64348.19,11626.22,2551.28,85.66,83.35,2356.2,4,78,2,115
2024-04-13,2941.74,2445.89,64503.83,11623.73,2561.92,84.97,82.98,2349.22,11,35,2,109
2024-04-14,2933.17,2438.64,64648.46,11623.43,2572.42,84.79,82.98,2349.16,43.21,70,5.21,110
2024-04-15,2924.72,2431.53,64782.1,11625.34,2582.75,85.41,83.61,2365.8,10,75,4,112
2024-04-16,2916.36,2424.58,64904.75,11629.45,2592.94,85.36,83.51,2390.8,11,66,0,108
2024-04-17,2908.1,2417.77,65016.39,11635.77,2602.97,82.69,83.67,2371.7,21,42,8,114
2024-04-18,2899.95,2411.11,65117.04,11644.29,2612.85,82.73,83.6,2382.3,6,79,1,98
2024-04-19,2891.9,2404.61,65206.69,11655.01,2622.58,83.14,83.54,2398.4,10,75,2,94
2024-04-20,2883.95,2398.25,65285.34,11667.94,2632.15,83.74,82.98,2388,5,73,2,84
2024-04-21,2876.1,2392.04,65353,11683.07,2641.57,83.54,82.98,2359.13,8,66.38,3.69,88
2024-04-22,2868.36,2385.98,65409.66,11700.41,2650.84,82.85,83.39,2332.2,22,67,0,83
2024-04-23,2860.71,2380.07,65455.32,11719.95,2659.95,83.36,83.39,2327.7,8,80,5,83
2024-04-24,2853.98,2373.28,65490.21,11741.04,2668.03,82.81,83.28,2324.5,20,0,2,80
2024-04-25,2845.73,2368.7,65513.66,11765.63,2677.72,83.57,83.34,2329.8,12,116,4,79
2024-04-26,2838.39,2363.23,65526.33,11791.78,2686.38,83.85,83.3,2334.8,10.12,66.31,3.44,78
2024-04-27,2831.16,2357.92,65528,11820.14,2694.88,81.97,82.99,2355.67,14,94,8,83
2024-04-28,2824.02,2352.76,65518.68,11850.69,2703.23,81.65,82.99,2367.68,10.75,68.44,3.75,81
2024-04-29,2816.99,2347.74,65498.36,11883.45,2711.42,82.63,83.4,2345.4,30,118,4,78
2024-04-30,2810.06,2342.88,65467.04,11918.42,2719.46,81.93,83.45,2291.4,57,163,23,96
2024-05-01,2803.23,2338.29,65426.63,11954.61,2727.41,79,83.5,2299.9,15.94,77.19,4.38,90
2024-05-02,2796.5,2334.5,65384.69,11988.1,2735.49,78.95,83.41,2299.2,12,78,5,92
2024-05-03,2789.88,2331.64,65343.15,12017.92,2743.76,78.11,83.41,2299,16,100,1,91
2024-05-04,2783.35,2329.7,65301.98,12044.06,2752.21,79.34,82.99,2304.46,7,85,1,90
2024-05-05,2776.93,2328.68,65261.19,12066.53,2760.86,78.98,82.99,2315.25,16.31,81.94,4.38,90
2024-05-06,2770.61,2328.58,65220.79,12085.32,2769.69,78.48,83.38,2321.6,12,66,2,88
2024-05-07,2764.4,2329.41,65180.77,12100.44,2778.71,78.38,83.47,2315.2,34,60,3,91
2024-05-08,2758.28,2331.17,65141.13,12111.88,2787.92,78.99,83.47,2313.6,20,52,2,85
2024-05-09,2752.27,2333.85,65101.88,12119.65,2797.32,79.26,83.46,2332.1,18,90,7,91
2024-05-10,2746.36,2337.45,65063.01,12123.74,2806.91,78.26,83.46,2367.3,19,58,4,93
2024-05-11,2740.55,2341.98,65024.52,12124.16,2816.68,78.32,83,2370.49,23,56,1,92
2024-05-12,2734.84,2347.43,64986.41,12120.9,2826.65,78.51,83,2349.8,20.25,80.19,4.5,92
2024-05-13,2729.23,2353.81,64948.68,12113.97,2836.8,79.12,83.52,2336.1,10,41,5,97
2024-05-14,2723.73,2361.11,64911.34,12103.36,2847.14,78.02,83.51,2353.4,15,57,2,94
2024-05-15,2718.32,2369.33,64874.38,12089.08,2857.67,78.63,83.52,2388.7,10,87,2,94
2024-05-16,2713.02,2378.48,64837.8,12071.13,2868.39,79.23,83.41,2380,31,75,7,97
2024-05-17,2707.83,2388.55,64801.61,12049.5,2879.3,80.06,83.47,2412.2,25,60,1,95
2024-05-18,2702.73,2399.55,64765.79,12024.19,2890.39,79.49,83.01,2435.28,11,51,1,88
2024-05-19,2697.73,2411.47,64730.36,11995.21,2901.68,79.39,83.01,2439.45,20.59,76.29,4.18,88
2024-05-20,2692.84,2424.32,64695.31,11962.55,2913.15,79.8,83.3,2433.9,13,53,3,87
2024-05-21,2688.05,2438.09,64660.65,11926.22,2924.81,79.26,83.32,2421.7,13,76,5,69
2024-05-22,2683.36,2452.78,64626.36,11886.21,2936.67,77.57,83.32,2389.2,26,93,13,78
2024-05-23,2678.77,2468.4,64592.46,11842.53,2948.7,76.87,83.27,2335,20,35,8,81
2024-05-24,2674.29,2484.95,64558.94,11795.18,2960.93,77.72,83.29,2332.5,18,33,2,82
2024-05-25,2669.91,2502.41,64525.8,11744.15,2973.35,77.74,83.02,2345.59,35,83,0,81
2024-05-26,2665.62,2520.8,64493.05,11689.44,2985.95,77.96,83.03,2357.44,19.61,62.56,3.78,80
2024-05-27,2661.44,2540.12,64460.68,11631.06,2998.75,78.24,83.05,2362.41,16,94,5,83
2024-05-28,2657.37,2560.36,64428.69,11569,3011.73,79.83,83.15,2355.2,24,91,6,86
2024-05-29,2653.39,2581.52,64397.08,11503.27,3024.9,79.23,83.21,2340.3,42,113,2,86
2024-05-30,2649.52,2603.61,64365.86,11433.87,3038.26,77.91,83.37,2342.9,53,142,8,87
2024-05-31,2645.74,2626.62,64335.01,11360.79,3051.81,76.99,83.32,2322.9,130,189,15,98
2024-06-01,2642.07,2650.24,64304.49,11285.73,3065.41,76.86,83.04,2327.66,28.94,80.76,5,102
2024-06-02,2638.51,2673.14,64274,11215.5,3078.49,75.92,83.04,2345.88,28.94,80.76,5,103
2024-06-03,2635.04,2695.01,64243.48,11151.79,3090.93,74.22,83.45,2346.6,30.12,83.25,5,103
2024-06-04,2631.68,2715.84,64212.93,11094.6,3102.71,73.25,83.09,2325.5,31.13,85,5.2,106
2024-06-05,2628.41,2735.65,64182.35,11043.94,3113.84,74.07,83.63,2354.1,32.64,84.86,5.43,110
2024-06-06,2625.25,2754.41,64151.75,10999.8,3124.32,75.55,83.38,2370.3,32.77,85.62,5.31,108
2024-06-07,2622.19,2772.15,64121.12,10962.18,3134.15,75.53,83.47,2305.2,2,62,6,113
2024-06-08,2619.24,2788.85,64090.45,10931.09,3143.33,75.53,83.06,2278.95,32.67,88.67,6.08,118
2024-06-09,2616.38,2804.52,64059.76,10906.52,3151.85,76.43,83.06,2292.72,32.67,88.67,6.08,120
2024-06-10,2613.63,2819.15,64029.04,10888.47,3159.73,77.74,83.53,2307.7,6,98,13,130
2024-06-11,2610.98,2832.75,63998.29,10876.95,3166.95,77.9,83.53,2307.5,6,80,5,130
2024-06-12,2608.43,2845.32,63967.51,10871.95,3173.52,78.5,83.6,2336,14,87,8,125
2024-06-13,2605.98,2856.85,63936.7,10873.47,3179.45,78.62,83.53,2300.2,18,84,7,124
2024-06-14,2603.63,2867.35,63905.86,10881.52,3184.72,78.45,83.52,2331.4,18,75,6,128
2024-06-15,2601.39,2876.81,63875,10896.09,3189.33,79.86,83.08,2339.94,34,49,3,131
2024-06-16,2599.25,2885.24,63844.1,10917.18,3193.3,80.12,83.09,2322.89,30.25,97,7,134
2024-06-17,2597.21,2892.64,63813.18,10944.8,3196.62,80.33,83.55,2312.4,39,59,9,138
2024-06-18,2595.27,2899,63782.22,10978.93,3199.28,81.57,83.51,2330.4,22,125,13,145
2024-06-19,2593.43,2904.33,63751.24,11019.6,3201.29,80.71,83.37,2354.36,14,81,1,144
2024-06-20,2591.7,2908.63,63720.23,11066.78,3202.65,82.17,83.42,2353.8,24,83,2,138
2024-06-21,2590.07,2911.89,63689.19,11120.49,3203.36,80.73,83.6,2316.4,30,76,0,123
2024-06-22,2588.54,2914.12,63658.12,11180.72,3203.42,81.24,83.11,2305.45,36,35,1,119
2024-06-23,2587.11,2915.31,63627.02,11247.48,3202.83,81.41,83.12,2315.73,20.23,76.46,5.69,120
2024-06-24,2585.78,2915.47,63595.9,11320.75,3201.59,81.63,83.56,2330,20,95,8,123
2024-06-25,2584.56,2914.6,63564.74,11400.56,3199.69,80.83,83.46,2316.6,25,85,8,126
2024-06-26,2583.43,2912.7,63533.55,11486.88,3197.14,80.9,83.41,2299.2,15,102,8,128
2024-06-27,2582.41,2909.76,63502.34,11579.73,3193.95,81.74,83.58,2324.5,30,126,1,124
2024-06-28,2581.49,2905.78,63471.1,11679.1,3190.1,81.54,83.45,2327.7,32,150,5,123
2024-06-29,2580.68,2900.77,63439.82,11784.99,3185.6,82.24,83.14,2328.86,80,47,8,125
2024-06-30,2579.96,2894.73,63408.52,11897.41,3180.44,82.35,83.15,2331.6,41,105,0,119
2024-07-01,2579.33,2887.97,63377.13,12014.26,3174.77,83.38,83.37,2327.6,4,75,6,112
2024-07-02,2578.74,2881.76,63345.42,12127.17,3169.1,82.81,83.44,2323,14,90,9,116
2024-07-03,2578.16,2876.4,63313.32,12234.06,3163.56,83.88,83.48,2359.8,24,105,5,113
2024-07-04,2577.61,2871.91,63280.84,12334.91,3158.16,82.63,83.49,2384.97,14,123,5,111
2024-07-05,2577.07,2868.28,63247.98,12429.75,3152.89,83.16,83.49,2388.5,37,101,7,112
2024-07-06,2576.55,2865.51,63214.73,12518.55,3147.75,82.68,83.18,2377.78,11,34,0,109
2024-07-07,2576.06,2863.59,63181.11,12601.33,3142.75,82.68,83.18,2363.05,26.95,89.32,5.05,107
2024-07-08,2575.58,2862.54,63147.1,12678.08,3137.88,82.33,83.47,2355.2,8,88,12,110
2024-07-09,2575.12,2862.35,63112.7,12748.8,3133.14,81.41,83.46,2360.1,32,87,7,104
2024-07-10,2574.68,2863.02,63077.92,12813.49,3128.54,82.1,83.49,2372.2,23,77,9,112
2024-07-11,2574.26,2864.55,63042.76,12872.16,3124.06,82.62,83.5,2415,29,83,2,112
2024-07-12,2573.85,2866.94,63007.22,12924.8,3119.73,82.21,83.52,2414,17,102,10,122
2024-07-13,2573.47,2870.19,62971.3,12971.41,3115.52,82.25,83.21,2401.33,33,45,6,127
2024-07-15,2572.77,2879.27,62898.3,13046.56,3107.51,81.91,83.52,2422.9,9,93,2,123
2024-07-16,2572.44,2885.1,62861.22,13075.09,3103.7,80.76,83.59,2462.4,21,106,8,123
2024-07-17,2572.14,2891.79,62823.76,13097.59,3100.03,82.85,83.53,2454.8,33,96,4,119
2024-07-18,2571.85,2899.34,62785.92,13114.07,3096.49,82.82,83.57,2451.8,13,120,7,118
2024-07-19,2571.58,2907.76,62747.7,13124.52,3093.09,80.13,83.67,2395.5,17,80,3,120
2024-07-20,2571.34,2917.03,62709.09,13128.94,3089.81,80.3,83.26,2368.36,13,39,1,116
2024-07-21,2571.11,2927.16,62670.1,13127.34,3086.68,79.84,83.26,2374.75,20.68,86.79,5.42,113
2024-07-22,2570.9,2938.16,62630.73,13119.71,3083.67,79.78,83.73,2392,16,93,2,115
2024-07-23,2570.71,2950.01,62590.98,13106.05,3080.8,76.96,83.67,2404.6,25,105,1,110
